GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Median household income in the past 12 months (in 2016 inflation-adjusted dollars),Margin of Error; Median household income in the past 12 months (in 2016 inflation-adjusted dollars)
1500000US420710135014,420710135014,"Block Group 4, Census Tract 135.01, Lancaster County, Pennsylvania",62200,20856
1500000US420710135021,420710135021,"Block Group 1, Census Tract 135.02, Lancaster County, Pennsylvania",-,**
1500000US420710135022,420710135022,"Block Group 2, Census Tract 135.02, Lancaster County, Pennsylvania",61528,9693
1500000US420710135023,420710135023,"Block Group 3, Census Tract 135.02, Lancaster County, Pennsylvania",51729,6893
1500000US420710135024,420710135024,"Block Group 4, Census Tract 135.02, Lancaster County, Pennsylvania",58594,22008
1500000US420710135031,420710135031,"Block Group 1, Census Tract 135.03, Lancaster County, Pennsylvania",98125,21643
1500000US420710135032,420710135032,"Block Group 2, Census Tract 135.03, Lancaster County, Pennsylvania",96950,5900
1500000US420710136011,420710136011,"Block Group 1, Census Tract 136.01, Lancaster County, Pennsylvania",58929,18206
1500000US420710136012,420710136012,"Block Group 2, Census Tract 136.01, Lancaster County, Pennsylvania",68646,25614
1500000US420710136021,420710136021,"Block Group 1, Census Tract 136.02, Lancaster County, Pennsylvania",63796,5118
1500000US420710136022,420710136022,"Block Group 2, Census Tract 136.02, Lancaster County, Pennsylvania",-,**
1500000US420710136023,420710136023,"Block Group 3, Census Tract 136.02, Lancaster County, Pennsylvania",23929,4616
1500000US420710137011,420710137011,"Block Group 1, Census Tract 137.01, Lancaster County, Pennsylvania",63355,23586
1500000US420710137012,420710137012,"Block Group 2, Census Tract 137.01, Lancaster County, Pennsylvania",40583,15829
1500000US420710137013,420710137013,"Block Group 3, Census Tract 137.01, Lancaster County, Pennsylvania",42402,15786
1500000US420710137021,420710137021,"Block Group 1, Census Tract 137.02, Lancaster County, Pennsylvania",58553,5045
1500000US420710137022,420710137022,"Block Group 2, Census Tract 137.02, Lancaster County, Pennsylvania",69000,13299
1500000US420710137023,420710137023,"Block Group 3, Census Tract 137.02, Lancaster County, Pennsylvania",79107,11728
1500000US420710137024,420710137024,"Block Group 4, Census Tract 137.02, Lancaster County, Pennsylvania",59160,10153
1500000US420710138001,420710138001,"Block Group 1, Census Tract 138, Lancaster County, Pennsylvania",91591,19688
1500000US420710138002,420710138002,"Block Group 2, Census Tract 138, Lancaster County, Pennsylvania",76184,10321
1500000US420710138003,420710138003,"Block Group 3, Census Tract 138, Lancaster County, Pennsylvania",70273,15081
1500000US420710139011,420710139011,"Block Group 1, Census Tract 139.01, Lancaster County, Pennsylvania",90625,31885
1500000US420710139012,420710139012,"Block Group 2, Census Tract 139.01, Lancaster County, Pennsylvania",62269,7822
1500000US420710139013,420710139013,"Block Group 3, Census Tract 139.01, Lancaster County, Pennsylvania",75221,7459
1500000US420710139014,420710139014,"Block Group 4, Census Tract 139.01, Lancaster County, Pennsylvania",75147,23945
1500000US420710139021,420710139021,"Block Group 1, Census Tract 139.02, Lancaster County, Pennsylvania",62277,16516
1500000US420710139022,420710139022,"Block Group 2, Census Tract 139.02, Lancaster County, Pennsylvania",63306,7855
1500000US420710139023,420710139023,"Block Group 3, Census Tract 139.02, Lancaster County, Pennsylvania",71763,4139
1500000US420710140001,420710140001,"Block Group 1, Census Tract 140, Lancaster County, Pennsylvania",48403,15362
1500000US420710140002,420710140002,"Block Group 2, Census Tract 140, Lancaster County, Pennsylvania",80500,16443
1500000US420710140003,420710140003,"Block Group 3, Census Tract 140, Lancaster County, Pennsylvania",60000,27333
1500000US420710140004,420710140004,"Block Group 4, Census Tract 140, Lancaster County, Pennsylvania",80536,33848
1500000US420710140005,420710140005,"Block Group 5, Census Tract 140, Lancaster County, Pennsylvania",71500,15208
1500000US420710141011,420710141011,"Block Group 1, Census Tract 141.01, Lancaster County, Pennsylvania",58438,13448
1500000US420710141012,420710141012,"Block Group 2, Census Tract 141.01, Lancaster County, Pennsylvania",47130,14325
1500000US420710141013,420710141013,"Block Group 3, Census Tract 141.01, Lancaster County, Pennsylvania",55708,10925
1500000US420710141021,420710141021,"Block Group 1, Census Tract 141.02, Lancaster County, Pennsylvania",66290,11478
1500000US420710141022,420710141022,"Block Group 2, Census Tract 141.02, Lancaster County, Pennsylvania",51837,4828
1500000US420710142011,420710142011,"Block Group 1, Census Tract 142.01, Lancaster County, Pennsylvania",60313,13857
1500000US420710142012,420710142012,"Block Group 2, Census Tract 142.01, Lancaster County, Pennsylvania",75515,11570
1500000US420710142013,420710142013,"Block Group 3, Census Tract 142.01, Lancaster County, Pennsylvania",71786,17472
1500000US420710142021,420710142021,"Block Group 1, Census Tract 142.02, Lancaster County, Pennsylvania",52292,18680
1500000US420710142022,420710142022,"Block Group 2, Census Tract 142.02, Lancaster County, Pennsylvania",57598,3160
1500000US420710142023,420710142023,"Block Group 3, Census Tract 142.02, Lancaster County, Pennsylvania",76042,14779
1500000US420710143001,420710143001,"Block Group 1, Census Tract 143, Lancaster County, Pennsylvania",63558,6307
1500000US420710143002,420710143002,"Block Group 2, Census Tract 143, Lancaster County, Pennsylvania",52054,11872
1500000US420710143003,420710143003,"Block Group 3, Census Tract 143, Lancaster County, Pennsylvania",54911,20789
1500000US420710143004,420710143004,"Block Group 4, Census Tract 143, Lancaster County, Pennsylvania",61875,9926
1500000US420710143005,420710143005,"Block Group 5, Census Tract 143, Lancaster County, Pennsylvania",82250,25521
1500000US420710144011,420710144011,"Block Group 1, Census Tract 144.01, Lancaster County, Pennsylvania",60357,32783
1500000US420710144012,420710144012,"Block Group 2, Census Tract 144.01, Lancaster County, Pennsylvania",36552,7042
1500000US420710144013,420710144013,"Block Group 3, Census Tract 144.01, Lancaster County, Pennsylvania",69639,18373
1500000US420710144014,420710144014,"Block Group 4, Census Tract 144.01, Lancaster County, Pennsylvania",64554,29407
1500000US420710144021,420710144021,"Block Group 1, Census Tract 144.02, Lancaster County, Pennsylvania",56875,6207
1500000US420710144022,420710144022,"Block Group 2, Census Tract 144.02, Lancaster County, Pennsylvania",65066,5548
1500000US420710145011,420710145011,"Block Group 1, Census Tract 145.01, Lancaster County, Pennsylvania",70909,23281
1500000US420710145012,420710145012,"Block Group 2, Census Tract 145.01, Lancaster County, Pennsylvania",71128,19017
1500000US420710145013,420710145013,"Block Group 3, Census Tract 145.01, Lancaster County, Pennsylvania",57451,5074
1500000US420710145021,420710145021,"Block Group 1, Census Tract 145.02, Lancaster County, Pennsylvania",63977,8652
1500000US420710145022,420710145022,"Block Group 2, Census Tract 145.02, Lancaster County, Pennsylvania",77984,8215
1500000US420710145023,420710145023,"Block Group 3, Census Tract 145.02, Lancaster County, Pennsylvania",68056,12921
1500000US420710145024,420710145024,"Block Group 4, Census Tract 145.02, Lancaster County, Pennsylvania",52000,14901
1500000US420710146011,420710146011,"Block Group 1, Census Tract 146.01, Lancaster County, Pennsylvania",51750,3547
1500000US420710146012,420710146012,"Block Group 2, Census Tract 146.01, Lancaster County, Pennsylvania",69115,8480
1500000US420710146021,420710146021,"Block Group 1, Census Tract 146.02, Lancaster County, Pennsylvania",64063,6891
1500000US420710146022,420710146022,"Block Group 2, Census Tract 146.02, Lancaster County, Pennsylvania",67917,10882
1500000US420710146023,420710146023,"Block Group 3, Census Tract 146.02, Lancaster County, Pennsylvania",66091,5114
1500000US420710146024,420710146024,"Block Group 4, Census Tract 146.02, Lancaster County, Pennsylvania",63125,14366
1500000US420710147001,420710147001,"Block Group 1, Census Tract 147, Lancaster County, Pennsylvania",31250,19670
1500000US420710147002,420710147002,"Block Group 2, Census Tract 147, Lancaster County, Pennsylvania",29500,18664
1500000US420710147003,420710147003,"Block Group 3, Census Tract 147, Lancaster County, Pennsylvania",32361,11775
