GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Total,Margin of Error; Total
1500000US420710137012,420710137012,"Block Group 2, Census Tract 137.01, Lancaster County, Pennsylvania",1725,387
1500000US420710137013,420710137013,"Block Group 3, Census Tract 137.01, Lancaster County, Pennsylvania",2248,319
1500000US420710137021,420710137021,"Block Group 1, Census Tract 137.02, Lancaster County, Pennsylvania",3023,378
1500000US420710137022,420710137022,"Block Group 2, Census Tract 137.02, Lancaster County, Pennsylvania",1989,396
1500000US420710137023,420710137023,"Block Group 3, Census Tract 137.02, Lancaster County, Pennsylvania",1421,280
1500000US420710137024,420710137024,"Block Group 4, Census Tract 137.02, Lancaster County, Pennsylvania",3391,531
1500000US420710138001,420710138001,"Block Group 1, Census Tract 138, Lancaster County, Pennsylvania",1269,203
1500000US420710138002,420710138002,"Block Group 2, Census Tract 138, Lancaster County, Pennsylvania",1125,206
1500000US420710138003,420710138003,"Block Group 3, Census Tract 138, Lancaster County, Pennsylvania",1341,225
1500000US420710139011,420710139011,"Block Group 1, Census Tract 139.01, Lancaster County, Pennsylvania",1037,239
1500000US420710139012,420710139012,"Block Group 2, Census Tract 139.01, Lancaster County, Pennsylvania",1545,211
1500000US420710139013,420710139013,"Block Group 3, Census Tract 139.01, Lancaster County, Pennsylvania",1085,195
1500000US420710139014,420710139014,"Block Group 4, Census Tract 139.01, Lancaster County, Pennsylvania",1035,155
1500000US420710139021,420710139021,"Block Group 1, Census Tract 139.02, Lancaster County, Pennsylvania",1801,234
1500000US420710139022,420710139022,"Block Group 2, Census Tract 139.02, Lancaster County, Pennsylvania",1028,164
1500000US420710139023,420710139023,"Block Group 3, Census Tract 139.02, Lancaster County, Pennsylvania",991,219
1500000US420710140001,420710140001,"Block Group 1, Census Tract 140, Lancaster County, Pennsylvania",1361,205
1500000US420710140002,420710140002,"Block Group 2, Census Tract 140, Lancaster County, Pennsylvania",1634,269
1500000US420710140003,420710140003,"Block Group 3, Census Tract 140, Lancaster County, Pennsylvania",1123,308
1500000US420710140004,420710140004,"Block Group 4, Census Tract 140, Lancaster County, Pennsylvania",1714,442
1500000US420710140005,420710140005,"Block Group 5, Census Tract 140, Lancaster County, Pennsylvania",1299,290
1500000US420710141011,420710141011,"Block Group 1, Census Tract 141.01, Lancaster County, Pennsylvania",2020,559
1500000US420710141012,420710141012,"Block Group 2, Census Tract 141.01, Lancaster County, Pennsylvania",1331,318
1500000US420710141013,420710141013,"Block Group 3, Census Tract 141.01, Lancaster County, Pennsylvania",2050,545
1500000US420710141021,420710141021,"Block Group 1, Census Tract 141.02, Lancaster County, Pennsylvania",2092,379
1500000US420710141022,420710141022,"Block Group 2, Census Tract 141.02, Lancaster County, Pennsylvania",3318,378
1500000US420710142011,420710142011,"Block Group 1, Census Tract 142.01, Lancaster County, Pennsylvania",2746,599
1500000US420710142012,420710142012,"Block Group 2, Census Tract 142.01, Lancaster County, Pennsylvania",1732,328
1500000US420710142013,420710142013,"Block Group 3, Census Tract 142.01, Lancaster County, Pennsylvania",1290,571
1500000US420710142021,420710142021,"Block Group 1, Census Tract 142.02, Lancaster County, Pennsylvania",1324,276
1500000US420710142022,420710142022,"Block Group 2, Census Tract 142.02, Lancaster County, Pennsylvania",2151,261
1500000US420710142023,420710142023,"Block Group 3, Census Tract 142.02, Lancaster County, Pennsylvania",2063,345
1500000US420710143001,420710143001,"Block Group 1, Census Tract 143, Lancaster County, Pennsylvania",1683,234
1500000US420710143002,420710143002,"Block Group 2, Census Tract 143, Lancaster County, Pennsylvania",1592,289
1500000US420710143003,420710143003,"Block Group 3, Census Tract 143, Lancaster County, Pennsylvania",1657,289
1500000US420710143004,420710143004,"Block Group 4, Census Tract 143, Lancaster County, Pennsylvania",1461,277
1500000US420710143005,420710143005,"Block Group 5, Census Tract 143, Lancaster County, Pennsylvania",1257,327
1500000US420710144011,420710144011,"Block Group 1, Census Tract 144.01, Lancaster County, Pennsylvania",1330,357
1500000US420710144012,420710144012,"Block Group 2, Census Tract 144.01, Lancaster County, Pennsylvania",3024,484
1500000US420710144013,420710144013,"Block Group 3, Census Tract 144.01, Lancaster County, Pennsylvania",1188,409
1500000US420710144014,420710144014,"Block Group 4, Census Tract 144.01, Lancaster County, Pennsylvania",1379,383
1500000US420710144021,420710144021,"Block Group 1, Census Tract 144.02, Lancaster County, Pennsylvania",2722,48
1500000US420710144022,420710144022,"Block Group 2, Census Tract 144.02, Lancaster County, Pennsylvania",2006,241
1500000US420710145011,420710145011,"Block Group 1, Census Tract 145.01, Lancaster County, Pennsylvania",1105,312
1500000US420710145012,420710145012,"Block Group 2, Census Tract 145.01, Lancaster County, Pennsylvania",1953,238
1500000US420710145013,420710145013,"Block Group 3, Census Tract 145.01, Lancaster County, Pennsylvania",2145,267
1500000US420710145021,420710145021,"Block Group 1, Census Tract 145.02, Lancaster County, Pennsylvania",1342,146
1500000US420710145022,420710145022,"Block Group 2, Census Tract 145.02, Lancaster County, Pennsylvania",1264,144
1500000US420710145023,420710145023,"Block Group 3, Census Tract 145.02, Lancaster County, Pennsylvania",1888,193
1500000US420710145024,420710145024,"Block Group 4, Census Tract 145.02, Lancaster County, Pennsylvania",1240,198
1500000US420710146011,420710146011,"Block Group 1, Census Tract 146.01, Lancaster County, Pennsylvania",1287,324
1500000US420710146012,420710146012,"Block Group 2, Census Tract 146.01, Lancaster County, Pennsylvania",2571,326
1500000US420710146021,420710146021,"Block Group 1, Census Tract 146.02, Lancaster County, Pennsylvania",1782,298
1500000US420710146022,420710146022,"Block Group 2, Census Tract 146.02, Lancaster County, Pennsylvania",2234,311
1500000US420710146023,420710146023,"Block Group 3, Census Tract 146.02, Lancaster County, Pennsylvania",1958,311
1500000US420710146024,420710146024,"Block Group 4, Census Tract 146.02, Lancaster County, Pennsylvania",1979,299
1500000US420710147001,420710147001,"Block Group 1, Census Tract 147, Lancaster County, Pennsylvania",1411,332
1500000US420710147002,420710147002,"Block Group 2, Census Tract 147, Lancaster County, Pennsylvania",1429,354
1500000US420710147003,420710147003,"Block Group 3, Census Tract 147, Lancaster County, Pennsylvania",1764,424
